scheme	subset	query	target	pident	bits	query_labels	target_labels
default	all_test	YP_010058160.1	YP_002224540.1	100.0	231.0	[]	[]
default	all_test	YP_010058161.1	YP_010057942.1	99.4	349.0	[]	[]
default	all_test	YP_010058162.1	YP_010057243.1	100.0	131.0	[]	[]
default	all_test	YP_010058163.1	YP_009017846.1	100.0	818.0	[]	[]
default	all_test	YP_010058164.1	YP_009221202.1	96.0	468.0	[]	[]
default	all_test	YP_010058165.1	YP_009017848.1	100.0	409.0	[]	[]
default	all_test	YP_010058166.1	YP_009016536.1	99.1	246.0	[]	[]
default	all_test	YP_010058167.1	YP_003347746.1	100.0	531.0	[]	[]
default	all_test	YP_010058168.1	YP_003347747.1	100.0	145.0	[]	[]
default	all_test	YP_010058169.1	YP_003347748.1	100.0	122.0	[]	[]
default	all_test	YP_010058170.1	YP_003347749.1	100.0	228.0	[]	[]
default	all_test	YP_010058171.1	YP_003347750.1	100.0	488.0	[]	[]
default	all_test	YP_010058172.1	YP_003347751.1	100.0	148.0	[]	[]
default	all_test	YP_010058173.1	YP_003347752.1	100.0	200.0	[]	[]
default	all_test	YP_010058174.1	YP_009014674.1	100.0	115.0	[]	[]
default	all_test	YP_010058175.1	YP_003347754.1	100.0	326.0	[]	[]
default	all_test	YP_010058176.1	YP_003347755.1	100.0	1236.0	[]	[]
default	all_test	YP_010058177.1	YP_003347756.1	100.0	2471.0	[]	[]
default	all_test	YP_010058178.1	YP_003347757.1	100.0	272.0	[]	[]
default	all_test	YP_010058179.1	YP_002224558.1	100.0	1723.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
default	all_test	YP_010058180.1	YP_008060889.1	100.0	242.0	[]	[]
default	all_test	YP_010058181.1	YP_008061347.1	100.0	91.0	[]	[]
default	all_test	YP_010058182.1	YP_009016553.1	99.5	489.0	[]	[]
default	all_test	YP_010058183.1	NP_818165.1	100.0	177.0	[]	[]
default	all_test	YP_010058184.1	YP_656100.1	100.0	395.0	"[""ligase""]"	"[""ligase""]"
default	all_test	YP_010058244.1	YP_010057104.1	100.0	746.0	"[""tail_assembly"", ""lysis""]"	"[""tail_assembly"", ""lysis""]"
default	all_test	YP_010058245.1	YP_009204711.1	100.0	110.0	[]	[]
default	all_test	YP_010058246.1	NP_818229.1	100.0	336.0	[]	[]
default	all_test	YP_010058247.1	YP_656163.1	99.8	1272.0	"[""helicase""]"	[]
default	all_test	YP_010058248.1	YP_009012941.1	99.0	198.0	[]	[]
default	all_test	YP_010058249.1	YP_010057335.1	99.2	286.0	[]	[]
default	all_test	YP_010058250.1	YP_002224850.1	100.0	130.0	[]	[]
default	all_test	YP_010058251.1	YP_009221291.1	100.0	107.0	[]	[]
default	all_test	YP_010058252.1	YP_009012945.1	96.8	132.0	[]	[]
default	all_test	YP_010058253.1	YP_009012946.1	98.8	167.0	[]	[]
default	all_test	YP_010058254.1	YP_002224411.1	100.0	497.0	[]	[]
default	all_test	YP_010058255.1	YP_002224633.1	100.0	445.0	[]	[]
default	all_test	YP_010058256.1	YP_002224634.1	100.0	370.0	[]	[]
default	all_test	YP_010058257.1	YP_002224635.1	99.5	465.0	[]	[]
default	all_test	YP_010058258.1	YP_009017500.1	100.0	706.0	[]	[]
default	all_test	YP_010058259.1	YP_009017501.1	100.0	322.0	[]	[]
default	all_test	YP_010058260.1	YP_009017502.1	100.0	266.0	[]	[]
default	all_test	YP_010058261.1	YP_010057122.1	100.0	170.0	[]	[]
default	all_test	YP_010058262.1	YP_002224417.1	100.0	553.0	"[""helicase""]"	"[""helicase""]"
default	all_test	YP_010058263.1	YP_002224860.1	100.0	848.0	"[""helicase""]"	[]
default	all_test	YP_010058264.1	YP_003347842.1	100.0	150.0	[]	[]
default	all_test	YP_010058265.1	YP_003347843.1	99.7	754.0	[]	[]
default	all_test	YP_010058266.1	YP_010057127.1	100.0	155.0	[]	[]
default	all_test	YP_010058267.1	YP_010057128.1	100.0	553.0	[]	[]
default	all_test	YP_010058268.1	YP_003347846.1	100.0	685.0	[]	[]
default	all_test	YP_010058269.1	YP_002224424.1	100.0	2360.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_010058270.1	YP_008061670.1	100.0	268.0	[]	[]
default	all_test	YP_010058271.1	YP_003347849.1	100.0	728.0	"[""integrase_recombinase""]"	"[""integrase_recombinase""]"
default	all_test	YP_010058272.1	YP_008060984.1	100.0	267.0	[]	[]
default	all_test	YP_010058273.1	YP_009014772.1	100.0	111.0	[]	[]
default	all_test	YP_010058274.1	YP_010510599.1	99.6	546.0	"[""nuclease""]"	"[""nuclease""]"
default	all_test	YP_010058275.1	YP_003347853.1	99.3	312.0	[]	[]
default	all_test	YP_010058276.1	YP_010057590.1	100.0	482.0	[]	[]
default	all_test	YP_010058277.1	YP_009016649.1	100.0	577.0	[]	[]
default	all_test	YP_010058278.1	YP_009016650.1	100.0	208.0	[]	[]
default	all_test	YP_010058279.1	YP_009016651.1	100.0	505.0	[]	[]
default	all_test	YP_010058280.1	NP_818261.1	100.0	711.0	[]	[]
default	all_test	YP_010058281.1	YP_009012974.1	99.7	690.0	[]	[]
default	all_test	YP_010058282.1	YP_009017966.1	100.0	154.0	[]	[]
default	all_test	YP_010058283.1	YP_656195.1	100.0	319.0	[]	[]
default	all_test	YP_010058284.1	YP_009221323.1	100.0	310.0	[]	[]
default	all_test	YP_010058285.1	YP_002224882.1	100.0	193.0	[]	[]
default	all_test	YP_010058286.1	YP_010057147.1	100.0	225.0	[]	[]
default	all_test	YP_010058287.1	YP_002224442.1	100.0	239.0	[]	[]
default	all_test	YP_010058288.1	YP_010057838.1	99.0	218.0	[]	[]
default	all_test	YP_010058289.1	YP_009017973.1	100.0	165.0	[]	[]
default	all_test	YP_010058290.1	YP_010057151.1	100.0	119.0	[]	[]
default	all_test	YP_010058291.1	YP_002224666.1	99.6	1109.0	[]	[]
default	all_test	YP_010058292.1	YP_010057606.1	100.0	217.0	[]	[]
default	all_test	YP_010058293.1	YP_002224668.1	100.0	169.0	[]	[]
default	all_test	YP_010058294.1	YP_002224669.1	100.0	304.0	[]	[]
default	all_test	YP_010058295.1	YP_002224449.1	100.0	281.0	[]	[]
default	all_test	YP_010058296.1	YP_003347873.1	100.0	145.0	[]	[]
default	all_test	YP_010058297.1	YP_008061697.1	100.0	102.0	[]	[]
default	all_test	YP_010058298.1	YP_002224672.1	100.0	542.0	[]	[]
default	all_test	YP_010058299.1	YP_002224673.1	99.0	188.0	[]	[]
default	all_test	YP_010058300.1	YP_009221340.1	100.0	480.0	[]	[]
default	all_test	YP_010058301.1	YP_002224675.1	100.0	516.0	[]	[]
default	all_test	YP_010058302.1	YP_008061703.1	100.0	221.0	[]	[]
default	all_test	YP_010058303.1	YP_010057164.1	100.0	462.0	[]	[]
default	all_test	YP_010058304.1	YP_008061016.1	99.9	2183.0	[]	[]
default	all_test	YP_010058305.1	YP_002224679.1	100.0	947.0	[]	[]
default	all_test	YP_010058306.1	YP_008061018.1	100.0	523.0	"[""tail_assembly""]"	"[""tail_assembly""]"
default	all_test	YP_010058307.1	YP_002224681.1	100.0	500.0	"[""tail_assembly""]"	"[""tail_assembly""]"
default	all_test	YP_010058308.1	YP_002224682.1	100.0	1000.0	"[""lysis""]"	"[""lysis""]"
default	all_test	YP_010058309.1	YP_010057624.1	100.0	254.0	"[""lysis""]"	"[""lysis""]"
default	all_test	YP_010058310.1	YP_009204775.1	100.0	729.0	"[""lysis""]"	"[""lysis""]"
default	all_test	YP_010058311.1	YP_008061481.1	99.9	2070.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
default	all_test	YP_010058312.1	YP_009016682.1	100.0	93.0	[]	[]
default	all_test	YP_010058313.1	YP_010057174.1	100.0	194.0	[]	[]
default	all_test	YP_010058314.1	YP_010057175.1	100.0	169.0	[]	[]
default	all_test	YP_010058315.1	YP_010057176.1	97.2	144.0	[]	[]
default	all_test	YP_010058316.1	YP_009014813.1	100.0	359.0	[]	[]
default	all_test	YP_010058317.1	NP_818295.1	83.3	148.0	[]	[]
default	all_test	YP_010058318.1	YP_009288113.1	90.4	284.0	[]	[]
default	all_test	YP_010058319.1	YP_009204783.1	99.7	736.0	[]	[]
default	all_test	YP_010058320.1	YP_009204784.1	99.1	669.0	[]	[]
default	all_test	YP_010058321.1	YP_002224916.1	98.4	911.0	[]	[]
default	all_test	YP_010058322.1	YP_009018007.1	96.4	49.0	[]	[]
default	all_test	YP_010058323.1	YP_002224917.1	100.0	157.0	[]	[]
default	all_test	YP_010058324.1	YP_009014820.1	100.0	117.0	[]	[]
default	all_test	YP_010058185.1	YP_003347764.1	99.6	2488.0	[]	[]
default	all_test	YP_010058187.1	YP_009012879.1	100.0	373.0	[]	[]
default	all_test	YP_010058188.1	YP_002224348.1	100.0	668.0	"[""capsid_head""]"	"[""capsid_head""]"
default	all_test	YP_010058189.1	YP_010057501.1	72.4	345.0	"[""nuclease""]"	"[""nuclease""]"
default	all_test	YP_010058190.1	YP_009014690.1	99.0	407.0	[]	[]
default	all_test	YP_010058191.1	YP_009014691.1	100.0	325.0	[]	[]
default	all_test	YP_010058192.1	YP_010057274.1	98.6	154.0	[]	[]
default	all_test	YP_010058193.1	YP_009017876.1	100.0	109.0	[]	[]
default	all_test	YP_010058194.1	YP_009287980.1	97.3	1092.0	[]	[]
default	all_test	YP_010058195.1	YP_009012886.1	84.5	887.0	[]	[]
default	all_test	YP_010058196.1	YP_009287982.1	100.0	141.0	[]	[]
default	all_test	YP_010058197.1	YP_009012888.1	100.0	243.0	"[""membrane_matrix""]"	"[""membrane_matrix""]"
default	all_test	YP_010058198.1	YP_009221234.1	100.0	169.0	[]	[]
default	all_test	YP_010058199.1	YP_003347778.1	100.0	164.0	[]	[]
default	all_test	YP_010058200.1	YP_010057512.1	100.0	143.0	[]	[]
default	all_test	YP_010058201.1	YP_009221237.1	100.0	182.0	[]	[]
default	all_test	YP_010058202.1	YP_003347780.1	100.0	157.0	[]	[]
default	all_test	YP_010058203.1	YP_008061602.1	100.0	361.0	[]	[]
default	all_test	YP_010058204.1	YP_009012894.1	98.6	591.0	[]	[]
default	all_test	YP_010058205.1	YP_010057063.1	99.2	525.0	[]	[]
default	all_test	YP_010058206.1	YP_010057064.1	100.0	420.0	[]	[]
default	all_test	YP_010058207.1	YP_008061606.1	100.0	435.0	[]	[]
default	all_test	YP_010058208.1	YP_010057066.1	98.9	196.0	[]	[]
default	all_test	YP_010058209.1	YP_010057067.1	100.0	1129.0	[]	[]
default	all_test	YP_010058210.1	YP_010057068.1	100.0	351.0	[]	[]
default	all_test	YP_010058211.1	YP_010057069.1	100.0	681.0	[]	[]
default	all_test	YP_010058212.1	YP_009014710.1	100.0	439.0	[]	[]
default	all_test	YP_010058213.1	YP_010057526.1	100.0	590.0	[]	[]
default	all_test	YP_010058214.1	YP_009016585.1	100.0	314.0	[]	[]
default	all_test	YP_010058215.1	YP_008061381.1	100.0	489.0	[]	[]
default	all_test	YP_010058216.1	YP_656131.1	100.0	1163.0	"[""tail_assembly""]"	"[""tail_assembly""]"
default	all_test	YP_010058217.1	NP_818198.1	100.0	312.0	[]	[]
default	all_test	YP_010058218.1	YP_010058001.1	100.0	604.0	[]	[]
default	all_test	YP_010058220.1	YP_002224819.1	100.0	343.0	"[""tail_assembly""]"	"[""tail_assembly""]"
default	all_test	YP_010058219.1	YP_009012909.1	100.0	591.0	"[""tail_assembly""]"	"[""tail_assembly""]"
default	all_test	YP_010058221.1	YP_010058004.1	99.6	1452.0	"[""tail_assembly""]"	"[""tail_assembly""]"
default	all_test	YP_010058222.1	YP_002224601.1	100.0	470.0	"[""tail_assembly""]"	[]
default	all_test	YP_010058223.1	YP_009221259.1	100.0	132.0	[]	[]
default	all_test	YP_010058224.1	YP_002224603.1	100.0	414.0	[]	[]
default	all_test	YP_010058225.1	YP_009017908.1	100.0	1938.0	[]	[]
default	all_test	YP_010058226.1	YP_010057539.1	100.0	964.0	"[""tail_assembly""]"	"[""tail_assembly""]"
default	all_test	YP_010058227.1	YP_002224386.1	100.0	446.0	"[""tail_assembly""]"	"[""tail_assembly""]"
default	all_test	YP_010058228.1	YP_009017911.1	100.0	268.0	"[""tail_fiber_receptor""]"	"[""tail_fiber_receptor""]"
default	all_test	YP_010058229.1	YP_002224608.1	100.0	1160.0	"[""tail_fiber_receptor""]"	"[""tail_fiber_receptor""]"
default	all_test	YP_010058230.1	YP_009016601.1	99.0	229.0	[]	[]
default	all_test	YP_010058231.1	YP_003347809.1	97.9	98.0	[]	[]
default	all_test	YP_010058232.1	YP_003347810.1	100.0	87.0	[]	[]
default	all_test	YP_010058233.1	YP_003347811.1	100.0	931.0	[]	[]
default	all_test	YP_010058234.1	YP_656149.1	99.8	2623.0	"[""tail_assembly""]"	"[""tail_assembly""]"
default	all_test	YP_010058235.1	YP_008061634.1	100.0	231.0	[]	[]
default	all_test	YP_010058236.1	YP_002224616.1	100.0	222.0	[]	[]
default	all_test	YP_010058237.1	YP_003347815.1	100.0	314.0	[]	[]
default	all_test	YP_010058238.1	YP_010057096.1	100.0	91.0	[]	[]
default	all_test	YP_010058239.1	YP_008061638.1	100.0	215.0	[]	[]
default	all_test	YP_010058240.1	YP_008061639.1	98.7	147.0	[]	[]
default	all_test	YP_010058241.1	YP_008061640.1	100.0	181.0	[]	[]
default	all_test	YP_010058242.1	YP_008060952.1	100.0	215.0	[]	[]
default	all_test	YP_010058243.1	YP_003347821.1	100.0	256.0	[]	[]
default	all_test	YP_010058186.1	YP_009012878.1	99.8	2568.0	[]	[]
default	all_test	YP_009819935.1	YP_009819964.1	100.0	269.0	[]	[]
default	all_test	YP_009819936.1	YP_009819965.1	98.8	166.0	[]	[]
default	all_test	YP_009819937.1	YP_009819966.1	95.4	311.0	[]	[]
default	all_test	YP_009819938.1	YP_009819967.1	66.9	647.0	[]	[]
default	all_test	YP_009819939.1	YP_009819968.1	97.8	373.0	[]	[]
default	all_test	YP_009819940.1	YP_009819956.1	99.2	494.0	[]	[]
default	all_test	YP_009819941.1	YP_009819970.1	100.0	740.0	[]	[]
default	all_test	YP_009819942.1	YP_009819971.1	100.0	286.0	[]	[]
default	all_test	YP_009819943.1	YP_009819972.1	100.0	122.0	[]	[]
default	all_test	YP_009819944.1	YP_009819959.1	100.0	105.0	[]	[]
default	all_test	YP_009819945.1	YP_009819974.1	100.0	173.0	[]	[]
default	all_test	YP_009819946.1	YP_009819975.1	96.2	1077.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
default	all_test	YP_009819947.1	YP_009599625.1	24.5	52.0	"[""methyltransferase""]"	"[""methyltransferase""]"
default	all_test	YP_009819948.1	YP_009819962.1	98.9	182.0	[]	[]
default	all_test	YP_009819949.1	YP_009819977.1	97.7	105.0	[]	[]
default	all_test	YP_009819950.1	YP_009819978.1	100.0	176.0	[]	[]
default	all_test	YP_010070653.1	YP_009288368.1	99.7	1461.0	[]	[]
default	all_test	YP_010070654.1	YP_010070380.1	100.0	131.0	[]	[]
default	all_test	YP_010070655.1	YP_010070102.1	100.0	1234.0	[]	[]
default	all_test	YP_010070656.1	YP_010074493.1	100.0	183.0	[]	[]
default	all_test	YP_010070657.1	YP_010070104.1	100.0	248.0	[]	[]
default	all_test	YP_010070658.1	YP_010075273.1	100.0	128.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
default	all_test	YP_010070659.1	YP_010069030.1	100.0	283.0	[]	[]
default	all_test	YP_010070660.1	YP_010077515.1	100.0	154.0	[]	[]
default	all_test	YP_010070661.1	YP_010077516.1	100.0	333.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
default	all_test	YP_010070662.1	YP_009148462.1	100.0	377.0	[]	[]
default	all_test	YP_010070663.1	YP_010077518.1	100.0	349.0	[]	[]
default	all_test	YP_010070664.1	YP_009277655.1	99.5	479.0	"[""nuclease""]"	"[""nuclease""]"
default	all_test	YP_010070665.1	YP_010072299.1	100.0	162.0	[]	[]
default	all_test	YP_010070666.1	YP_010091320.1	98.7	156.0	[]	[]
default	all_test	YP_010070667.1	YP_004414915.1	100.0	174.0	[]	[]
default	all_test	YP_010070668.1	YP_009110838.1	100.0	904.0	"[""helicase""]"	"[""helicase""]"
default	all_test	YP_010070669.1	YP_010076639.1	100.0	218.0	[]	[]
default	all_test	YP_010070670.1	YP_010065389.1	100.0	488.0	[]	[]
default	all_test	YP_010070671.1	YP_010077525.1	100.0	408.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_010070672.1	YP_010074742.1	100.0	415.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_010070673.1	YP_009618834.1	100.0	129.0	[]	[]
default	all_test	YP_010070674.1	YP_009098410.1	98.0	316.0	[]	[]
default	all_test	YP_010070675.1	YP_009618836.1	100.0	100.0	[]	[]
default	all_test	YP_010070676.1	YP_009618837.1	100.0	138.0	[]	[]
default	all_test	YP_010070677.1	YP_009618838.1	98.7	326.0	[]	[]
default	all_test	YP_010070678.1	YP_010067445.1	99.1	234.0	[]	[]
default	all_test	YP_010070679.1	YP_009284164.1	98.5	145.0	[]	[]
default	all_test	YP_010070680.1	YP_010070127.1	100.0	173.0	[]	[]
default	all_test	YP_010070681.1	YP_010091335.1	98.5	150.0	"[""capsid_head""]"	"[""capsid_head""]"
default	all_test	YP_010070682.1	YP_009288398.1	100.0	125.0	[]	[]
default	all_test	YP_010070683.1	YP_009030637.1	100.0	355.0	[]	[]
default	all_test	YP_010070684.1	YP_010069053.1	100.0	537.0	"[""methyltransferase""]"	"[""methyltransferase""]"
default	all_test	YP_010070685.1	YP_010069054.1	100.0	385.0	[]	[]
default	all_test	YP_010070686.1	YP_010069055.1	100.0	125.0	[]	[]
default	all_test	YP_010070687.1	YP_010070131.1	99.4	719.0	[]	[]
default	all_test	YP_010070688.1	YP_010070412.1	100.0	105.0	[]	[]
default	all_test	YP_010070689.1	YP_010077300.1	99.5	446.0	[]	[]
default	all_test	YP_010070690.1	YP_010077301.1	100.0	195.0	[]	[]
default	all_test	YP_010070691.1	YP_010072323.1	100.0	177.0	[]	[]
default	all_test	YP_010070692.1	YP_009210230.1	98.3	128.0	[]	[]
default	all_test	YP_010070693.1	YP_009180815.1	99.5	942.0	[]	[]
default	all_test	YP_010070694.1	YP_010073981.1	100.0	222.0	[]	[]
default	all_test	YP_010070695.1	YP_010066255.1	100.0	774.0	"[""integrase_recombinase""]"	"[""integrase_recombinase""]"
default	all_test	YP_010070696.1	YP_010069065.1	99.6	574.0	[]	[]
default	all_test	YP_010070697.1	YP_009149285.1	100.0	525.0	[]	[]
default	all_test	YP_010070698.1	YP_010228915.1	100.0	86.0	[]	[]
default	all_test	YP_010070699.1	YP_009102519.1	100.0	161.0	[]	[]
default	all_test	YP_010070700.1	YP_010228913.1	100.0	263.0	[]	[]
default	all_test	YP_010070701.1	YP_010073318.1	100.0	152.0	[]	[]
default	all_test	YP_010070702.1	YP_010074771.1	100.0	1863.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_010070703.1	YP_010091356.1	100.0	146.0	[]	[]
default	all_test	YP_010070704.1	YP_010065421.1	100.0	257.0	[]	[]
default	all_test	YP_010070705.1	YP_009030659.1	100.0	380.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_010070706.1	YP_009030660.1	100.0	651.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_010070707.1	YP_802993.1	100.0	455.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_010070708.1	YP_009030662.1	100.0	263.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_010070709.1	YP_007004797.1	100.0	133.0	[]	[]
default	all_test	YP_010070710.1	YP_010076673.1	100.0	1067.0	"[""nuclease""]"	"[""nuclease""]"
default	all_test	YP_010070711.1	YP_002854014.1	100.0	145.0	[]	[]
default	all_test	YP_010070712.1	YP_010099860.1	100.0	191.0	[]	[]
default	all_test	YP_010070713.1	YP_010074264.1	100.0	718.0	"[""nuclease""]"	"[""nuclease""]"
default	all_test	YP_010070714.1	YP_010068296.1	100.0	450.0	"[""nuclease""]"	"[""nuclease""]"
default	all_test	YP_010070715.1	YP_009030668.1	100.0	839.0	[]	[]
default	all_test	YP_010070716.1	YP_010070441.1	100.0	119.0	[]	[]
default	all_test	YP_010070717.1	YP_010069084.1	100.0	148.0	[]	[]
default	all_test	YP_010070718.1	YP_010075606.1	99.0	196.0	[]	[]
default	all_test	YP_010070719.1	YP_010091099.1	98.6	150.0	[]	[]
default	all_test	YP_010070720.1	YP_010072353.1	100.0	383.0	"[""polymerase""]"	"[""polymerase""]"
default	all_test	YP_010070721.1	YP_010069088.1	100.0	188.0	[]	[]
default	all_test	YP_010070722.1	YP_009290335.1	100.0	148.0	[]	[]
default	all_test	YP_010070723.1	YP_010072356.1	100.0	210.0	[]	[]
default	all_test	YP_010070724.1	YP_010077333.1	100.0	144.0	[]	[]
default	all_test	YP_010070725.1	YP_010077334.1	100.0	100.0	[]	[]
default	all_test	YP_010070726.1	YP_010070451.1	100.0	200.0	[]	[]
default	all_test	YP_010070727.1	YP_009277714.1	100.0	126.0	[]	[]
default	all_test	YP_010070728.1	YP_010077337.1	100.0	223.0	[]	[]
default	all_test	YP_010070729.1	YP_009167446.1	100.0	226.0	[]	[]
default	all_test	YP_010070730.1	YP_010091382.1	100.0	132.0	[]	[]
default	all_test	YP_010070731.1	YP_010069642.1	100.0	355.0	[]	[]
default	all_test	YP_010070732.1	YP_010074685.1	99.5	1254.0	[]	[]
default	all_test	YP_010070733.1	YP_010073286.1	99.3	327.0	"[""nuclease""]"	"[""nuclease""]"
default	all_test	YP_010070734.1	YP_010074805.1	100.0	130.0	[]	[]
default	all_test	YP_010070735.1	YP_010077584.1	93.1	310.0	"[""protease""]"	"[""protease""]"
default	all_test	YP_010070736.1	YP_010065142.1	93.6	130.0	[]	[]
default	all_test	YP_010070737.1	YP_009030691.1	100.0	152.0	[]	[]
default	all_test	YP_010070738.1	YP_009625304.1	100.0	190.0	[]	[]
default	all_test	YP_010070739.1	YP_010076974.1	100.0	159.0	[]	[]
default	all_test	YP_010070740.1	YP_009098473.1	98.0	220.0	[]	[]
default	all_test	YP_010070741.1	YP_010228871.1	99.6	627.0	[]	[]
default	all_test	YP_010070742.1	YP_009618900.1	100.0	677.0	[]	[]
default	all_test	YP_010070743.1	YP_010077353.1	100.0	689.0	[]	[]
default	all_test	YP_010070744.1	YP_010077354.1	99.6	591.0	[]	[]
default	all_test	YP_010070745.1	YP_009618903.1	99.2	270.0	[]	[]
default	all_test	YP_010070746.1	YP_010094590.1	100.0	342.0	[]	[]
default	all_test	YP_010070747.1	YP_010069116.1	100.0	211.0	[]	[]
default	all_test	YP_010070748.1	YP_010072113.1	100.0	651.0	[]	[]
default	all_test	YP_010070749.1	YP_010069118.1	100.0	187.0	[]	[]
default	all_test	YP_010070750.1	YP_010091132.1	100.0	96.0	[]	[]
default	all_test	YP_010070751.1	YP_010091133.1	100.0	654.0	[]	[]
default	all_test	YP_010070752.1	YP_010069121.1	98.6	312.0	[]	[]
default	all_test	YP_010070753.1	YP_010072116.1	100.0	353.0	[]	[]
default	all_test	YP_010070754.1	YP_010072117.1	99.4	376.0	[]	[]
default	all_test	YP_010070755.1	YP_009153703.1	100.0	66.0	[]	[]
default	all_test	YP_010070756.1	YP_010072118.1	100.0	113.0	[]	[]
default	all_test	YP_010070757.1	YP_010075369.1	100.0	132.0	[]	[]
default	all_test	YP_010070758.1	YP_010074830.1	100.0	133.0	[]	[]
default	all_test	YP_010070759.1	YP_007004485.1	100.0	130.0	[]	[]
default	all_test	YP_010070760.1	YP_010091414.1	100.0	264.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
default	all_test	YP_010070761.1	YP_010091415.1	98.9	196.0	[]	[]
default	all_test	YP_010070762.1	YP_010228851.1	100.0	135.0	[]	[]
default	all_test	YP_010070763.1	YP_010228850.1	99.4	394.0	[]	[]
default	all_test	YP_010070764.1	YP_010228849.1	100.0	123.0	[]	[]
default	all_test	YP_010070765.1	YP_010068601.1	100.0	114.0	[]	[]
default	all_test	YP_010070766.1	YP_004415008.1	100.0	163.0	[]	[]
default	all_test	YP_010070767.1	YP_009593121.1	100.0	164.0	[]	[]
default	all_test	YP_010070768.1	YP_010065484.1	100.0	332.0	[]	[]
default	all_test	YP_010070769.1	YP_009030723.1	100.0	230.0	[]	[]
